order_date,ship_date,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,order_year,order_month,order_day,shipping_time,category_avg_sales,day_of_week,is_weekend,month,year,quarter,is_month_start,is_month_end,log_sales,region_avg_sales,city_order_count,product_name_length,shipping_days
2016-04-05,2016-04-10,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,2016,4,5,5 days,350.687146701974,1,0,4,2016,2,0,0,5.867742032616963,240.3869806034483,532,82,5
2018-06-05,2018-06-06,First Class,Consumer,Pearland,Texas,Central,Technology,Phones,LG G3,470.376,2018,6,5,1 days,456.40147435190295,1,0,6,2018,2,0,0,6.155656077029466,216.35788897672376,3,5,1
2018-09-18,2018-09-25,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 203,19.44,2018,9,18,7 days,119.38100084616687,1,0,9,2018,3,0,0,3.017493765335504,240.3869806034483,891,9,7
2018-09-18,2018-09-25,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2018,9,18,7 days,350.687146701974,1,0,9,2018,3,0,0,2.3813962734183356,240.3869806034483,891,21,7
2018-07-18,2018-07-23,Standard Class,Consumer,Phoenix,Arizona,West,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,2018,7,18,5 days,350.687146701974,2,0,7,2018,3,0,0,6.687856457832816,226.18461289808917,63,52,5
2018-07-18,2018-07-23,Standard Class,Consumer,Phoenix,Arizona,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2018,7,18,5 days,350.687146701974,2,0,7,2018,3,0,0,5.091096375777642,226.18461289808917,63,40,5
2018-07-18,2018-07-23,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,2018,7,18,5 days,119.38100084616687,2,0,7,2018,3,0,0,2.8388445180168467,226.18461289808917,63,41,5
2018-07-18,2018-07-23,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,2018,7,18,5 days,119.38100084616687,2,0,7,2018,3,0,0,2.1582527221041254,226.18461289808917,63,31,5
2018-07-18,2018-07-23,Standard Class,Consumer,Phoenix,Arizona,West,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,2018,7,18,5 days,350.687146701974,2,0,7,2018,3,0,0,5.746126510284004,226.18461289808917,63,33,5
2016-12-01,2016-12-07,Standard Class,Corporate,Chesapeake,Virginia,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,2016,12,1,6 days,119.38100084616687,3,0,12,2016,4,1,0,4.13804241748782,243.52406695869837,18,43,6
2016-12-01,2016-12-07,Standard Class,Corporate,Chesapeake,Virginia,South,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,2016,12,1,6 days,119.38100084616687,3,0,12,2016,4,1,0,4.173771695853422,243.52406695869837,18,59,6
2017-06-28,2017-07-02,Second Class,Consumer,Chicago,Illinois,Central,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,2017,6,28,4 days,456.40147435190295,2,0,6,2017,2,0,0,5.888811474128396,216.35788897672376,308,42,4
2018-08-28,2018-09-01,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,2018,8,28,4 days,119.38100084616687,1,0,8,2018,3,0,0,3.2712405450740634,216.35788897672376,308,67,4
2018-08-28,2018-09-01,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,2018,8,28,4 days,119.38100084616687,1,0,8,2018,3,0,0,3.3221541743217022,216.35788897672376,308,37,4
2015-09-17,2015-09-21,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2015,9,17,4 days,119.38100084616687,3,0,9,2015,3,0,0,3.4429789156771102,226.18461289808917,426,24,4
2015-09-17,2015-09-21,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,2015,9,17,4 days,119.38100084616687,3,0,9,2015,3,0,0,4.076350298849822,226.18461289808917,426,69,4
2015-09-17,2015-09-21,Standard Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2015,9,17,4 days,350.687146701974,3,0,9,2015,3,0,0,3.592919062968025,226.18461289808917,426,36,4
2015-09-17,2015-09-21,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,2015,9,17,4 days,119.38100084616687,3,0,9,2015,3,0,0,4.928991305055746,226.18461289808917,426,32,4
2017-03-14,2017-03-17,First Class,Consumer,Harlingen,Texas,Central,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,2017,3,14,3 days,350.687146701974,1,0,3,2017,1,0,0,5.4903086867869995,216.35788897672376,5,75,3
2017-03-14,2017-03-17,First Class,Consumer,Harlingen,Texas,Central,Office Supplies,Paper,Xerox 1993,5.184,2017,3,14,3 days,119.38100084616687,1,0,3,2017,1,0,0,1.8219653112851208,216.35788897672376,5,10,3
2017-03-14,2017-03-17,First Class,Consumer,Harlingen,Texas,Central,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,2017,3,14,3 days,119.38100084616687,1,0,3,2017,1,0,0,4.987325724660632,216.35788897672376,5,41,3
2017-08-26,2017-09-02,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,2017,8,26,7 days,119.38100084616687,5,1,8,2017,3,0,0,1.8674851797561907,240.3869806034483,532,70,7
2017-08-26,2017-09-02,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2017,8,26,7 days,456.40147435190295,5,1,8,2017,3,0,0,3.8914937141756534,240.3869806034483,532,30,7
2018-09-02,2018-09-08,Standard Class,Consumer,Bakersfield,California,West,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,2018,9,2,6 days,119.38100084616687,6,1,9,2018,3,0,0,2.341805806147327,226.18461289808917,16,27,6
2018-09-02,2018-09-08,Standard Class,Consumer,Bakersfield,California,West,Office Supplies,Labels,Avery 505,74.0,2018,9,2,6 days,119.38100084616687,6,1,9,2018,3,0,0,4.31748811353631,226.18461289808917,16,9,6
2018-09-02,2018-09-08,Standard Class,Consumer,Bakersfield,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2018,9,2,6 days,456.40147435190295,6,1,9,2018,3,0,0,5.311154615349529,226.18461289808917,16,32,6
2016-06-16,2016-06-20,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,Envelopes,Staple envelope,28.752,2016,6,16,4 days,119.38100084616687,3,0,6,2016,2,0,0,3.392896356622769,216.35788897672376,13,15,4
2016-06-16,2016-06-20,Standard Class,Consumer,Grand Prairie,Texas,Central,Office Supplies,Paper,Xerox 188,27.216,2016,6,16,4 days,119.38100084616687,3,0,6,2016,2,0,0,3.339889192933751,216.35788897672376,13,9,4
2016-06-16,2016-06-20,Standard Class,Consumer,Grand Prairie,Texas,Central,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2016,6,16,4 days,350.687146701974,3,0,6,2016,2,0,0,5.2901440558588755,216.35788897672376,13,81,4
2017-12-10,2017-12-10,Same Day,Consumer,Greenwood,Indiana,Central,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,2017,12,10,0 days,350.687146701974,6,1,12,2017,4,0,0,7.262558472288074,216.35788897672376,4,51,0
2018-05-18,2018-05-23,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2018,5,18,5 days,350.687146701974,4,0,5,2018,2,0,0,2.7447035187502458,240.3869806034483,891,42,5
2018-05-18,2018-05-23,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,2018,5,18,5 days,119.38100084616687,4,0,5,2018,2,0,0,1.3982229319851645,240.3869806034483,891,70,5
2018-05-27,2018-05-29,Second Class,Consumer,Memphis,Tennessee,South,Office Supplies,Paper,Xerox 2,25.92,2018,5,27,2 days,119.38100084616687,6,1,5,2018,2,0,0,3.2928695047765273,243.52406695869837,30,7,2
2017-06-23,2017-06-30,Standard Class,Consumer,Buffalo,New York,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,2017,6,23,7 days,119.38100084616687,4,0,6,2017,2,0,0,6.728831941694335,240.3869806034483,10,40,7
2017-05-16,2017-05-21,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 196,17.34,2017,5,16,5 days,119.38100084616687,1,0,5,2017,2,0,0,2.9090844668283187,226.18461289808917,728,9,5
2018-11-18,2018-11-23,Standard Class,Consumer,Homestead,Florida,South,Office Supplies,Paper,Xerox 194,44.384,2018,11,18,5 days,119.38100084616687,6,1,11,2018,4,0,0,3.815159620024266,243.52406695869837,3,9,5
2018-11-18,2018-11-23,Standard Class,Consumer,Homestead,Florida,South,Office Supplies,Supplies,Staple remover,2.944,2018,11,18,5 days,119.38100084616687,6,1,11,2018,4,0,0,1.372195436740389,243.52406695869837,3,14,5
2017-11-18,2017-11-22,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2017,11,18,4 days,119.38100084616687,5,1,11,2017,4,0,0,1.9971462989530058,216.35788897672376,42,28,4
2017-11-18,2017-11-22,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2017,11,18,4 days,119.38100084616687,5,1,11,2017,4,0,0,3.908978375241921,216.35788897672376,42,81,4
2017-11-18,2017-11-22,Standard Class,Home Office,Pasadena,Texas,Central,Office Supplies,Paper,Xerox 1881,19.648,2017,11,18,4 days,119.38100084616687,5,1,11,2017,4,0,0,3.0276184624163127,216.35788897672376,42,10,4
2017-11-18,2017-11-22,Standard Class,Home Office,Pasadena,Texas,Central,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,2017,11,18,4 days,350.687146701974,5,1,11,2017,4,0,0,5.545599230515325,216.35788897672376,42,30,4
2015-11-28,2015-11-30,Second Class,Consumer,Freeport,New York,East,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2015,11,28,2 days,119.38100084616687,5,1,11,2015,4,0,0,2.904055484982087,240.3869806034483,10,57,2
2017-03-01,2017-03-08,Standard Class,Corporate,Denver,Colorado,West,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2017,3,1,7 days,456.40147435190295,2,0,3,2017,1,1,0,5.081304981164068,226.18461289808917,44,31,7
2018-01-15,2018-01-19,Standard Class,Consumer,Quincy,Massachusetts,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2018,1,15,4 days,119.38100084616687,0,0,1,2018,1,0,0,2.617395832834079,240.3869806034483,20,65,4
2015-04-04,2015-04-09,Standard Class,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,2015,4,4,5 days,350.687146701974,5,1,4,2015,2,0,0,1.8671761085128091,216.35788897672376,115,33,5
2015-04-04,2015-04-09,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Art,Newell 319,79.36,2015,4,4,5 days,119.38100084616687,5,1,4,2015,2,0,0,4.386516539946734,216.35788897672376,115,10,5
2017-06-26,2017-07-03,Standard Class,Consumer,San Francisco,California,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,2017,6,26,7 days,350.687146701974,0,0,6,2017,2,0,0,3.1415627217655304,226.18461289808917,500,44,7
2017-05-29,2017-06-02,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,2017,5,29,4 days,119.38100084616687,0,0,5,2017,2,0,0,2.5077275931987026,243.52406695869837,29,37,4
2017-05-29,2017-06-02,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,Art,Newell 333,4.448,2017,5,29,4 days,119.38100084616687,0,0,5,2017,2,0,0,1.6952485688472114,243.52406695869837,29,10,4
2017-05-29,2017-06-02,Standard Class,Consumer,Nashville,Tennessee,South,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,2017,5,29,4 days,350.687146701974,0,0,5,2017,2,0,0,3.8234103470715426,243.52406695869837,29,34,4
2016-10-19,2016-10-24,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,2016,10,19,5 days,119.38100084616687,2,0,10,2016,4,0,0,3.670715483486265,216.35788897672376,115,51,5
2016-10-19,2016-10-24,Standard Class,Corporate,Detroit,Michigan,Central,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,2016,10,19,5 days,456.40147435190295,2,0,10,2016,4,0,0,5.016948656152848,216.35788897672376,115,49,5
2018-02-19,2018-02-20,First Class,Home Office,Los Angeles,California,West,Office Supplies,Art,Newell 320,12.84,2018,2,19,1 days,119.38100084616687,0,0,2,2018,1,0,0,2.6275629501895237,226.18461289808917,728,10,1
2018-02-19,2018-02-20,First Class,Home Office,Los Angeles,California,West,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,2018,2,19,1 days,350.687146701974,0,0,2,2018,1,0,0,3.821441627196908,226.18461289808917,728,28,1
2017-09-22,2017-09-28,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 348,7.872,2017,9,22,6 days,119.38100084616687,4,0,9,2017,3,0,0,2.182900250048066,240.3869806034483,532,10,6
2015-11-12,2015-11-17,Second Class,Corporate,Asheville,North Carolina,South,Office Supplies,Art,Newell 350,7.872,2015,11,12,5 days,119.38100084616687,3,0,11,2015,4,0,0,2.182900250048066,243.52406695869837,7,10,5
2017-04-01,2017-04-06,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,2017,4,1,5 days,119.38100084616687,5,1,4,2017,2,1,0,4.489085706967289,240.3869806034483,891,46,5
2017-05-20,2017-05-23,First Class,Home Office,Colorado Springs,Colorado,West,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,2017,5,20,3 days,119.38100084616687,5,1,5,2017,2,0,0,3.7289411596877824,226.18461289808917,25,26,3
2016-06-01,2016-06-05,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2016,6,1,4 days,119.38100084616687,2,0,6,2016,2,1,0,1.906277922670647,216.35788897672376,59,25,4
2016-06-01,2016-06-05,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,Xerox 1928,42.24,2016,6,1,4 days,119.38100084616687,2,0,6,2016,2,1,0,3.7667659927710075,216.35788897672376,59,10,4
2015-11-22,2015-11-26,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1895,53.82,2015,11,22,4 days,119.38100084616687,6,1,11,2015,4,0,0,4.0040550908746395,226.18461289808917,728,10,4
2016-02-22,2016-02-24,Second Class,Home Office,Sterling Heights,Michigan,Central,Office Supplies,Art,Newell 34,79.36,2016,2,22,2 days,119.38100084616687,0,0,2,2016,1,0,0,4.386516539946734,216.35788897672376,3,9,2
2017-03-29,2017-04-02,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2017,3,29,4 days,119.38100084616687,2,0,3,2017,1,0,0,2.6727683869575705,240.3869806034483,891,45,4
2017-03-29,2017-04-02,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,2017,3,29,4 days,119.38100084616687,2,0,3,2017,1,0,0,3.427514689979529,240.3869806034483,891,62,4
2017-03-29,2017-04-02,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,2017,3,29,4 days,350.687146701974,2,0,3,2017,1,0,0,6.028278520230698,240.3869806034483,891,62,4
2017-03-29,2017-04-02,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,2017,3,29,4 days,119.38100084616687,2,0,3,2017,1,0,0,3.7454488056018307,240.3869806034483,891,25,4
2017-10-22,2017-10-24,First Class,Consumer,Richmond,Virginia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,2017,10,22,2 days,350.687146701974,6,1,10,2017,4,0,0,3.711618941083426,243.52406695869837,81,56,2
2018-10-02,2018-10-07,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Fasteners,Staples,8.94,2018,10,2,5 days,119.38100084616687,1,0,10,2018,4,0,0,2.2965670206684825,226.18461289808917,426,7,5
2018-10-02,2018-10-07,Standard Class,Home Office,Seattle,Washington,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2018,10,2,5 days,456.40147435190295,1,0,10,2018,4,0,0,4.451832508917844,226.18461289808917,426,33,5
2015-12-23,2015-12-27,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2015,12,23,4 days,350.687146701974,2,0,12,2015,4,0,0,3.9948188428365485,240.3869806034483,891,44,4
2015-12-23,2015-12-27,Standard Class,Corporate,New York City,New York,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,2015,12,23,4 days,119.38100084616687,2,0,12,2015,4,0,0,4.052132713412791,240.3869806034483,891,53,4
2018-12-15,2018-12-20,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,2018,12,15,5 days,350.687146701974,5,1,12,2018,4,0,0,3.1684242813721024,226.18461289808917,426,41,5
2017-07-07,2017-07-09,Second Class,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,2017,7,7,2 days,350.687146701974,4,0,7,2017,3,0,0,5.666315955338186,226.18461289808917,728,32,2
2017-07-07,2017-07-09,Second Class,Consumer,Los Angeles,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,2017,7,7,2 days,456.40147435190295,4,0,7,2017,3,0,0,7.937717494544073,226.18461289808917,728,34,2
2017-07-07,2017-07-09,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1942,48.94,2017,7,7,2 days,119.38100084616687,4,0,7,2017,3,0,0,3.910822284851627,226.18461289808917,728,10,2
2017-04-17,2017-04-21,Standard Class,Consumer,Lakewood,California,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,2017,4,17,4 days,350.687146701974,0,0,4,2017,2,0,0,5.554891825469047,226.18461289808917,48,52,4
2018-04-08,2018-04-14,Standard Class,Home Office,Plainfield,New Jersey,East,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,2018,4,8,6 days,119.38100084616687,6,1,4,2018,2,0,0,7.860401083519575,240.3869806034483,10,45,6
2018-04-08,2018-04-14,Standard Class,Home Office,Plainfield,New Jersey,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,2018,4,8,6 days,119.38100084616687,6,1,4,2018,2,0,0,3.7600366484302645,240.3869806034483,10,72,6
2017-04-17,2017-04-22,Standard Class,Corporate,Columbia,Tennessee,South,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,2017,4,17,5 days,350.687146701974,0,0,4,2017,2,0,0,4.383525510797617,243.52406695869837,81,32,5
2015-11-25,2015-11-27,Second Class,Consumer,Woonsocket,Rhode Island,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2015,11,25,2 days,350.687146701974,2,0,11,2015,4,0,0,3.988243031339555,240.3869806034483,4,39,2
2015-11-03,2015-11-08,Standard Class,Consumer,Lancaster,Pennsylvania,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,2015,11,3,5 days,119.38100084616687,1,0,11,2015,4,0,0,5.660680104276381,240.3869806034483,46,40,5
2016-05-01,2016-05-05,Standard Class,Corporate,Tampa,Florida,South,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,2016,5,1,4 days,350.687146701974,6,1,5,2016,2,1,0,4.167471100546205,243.52406695869837,36,39,4
2016-05-01,2016-05-05,Standard Class,Corporate,Tampa,Florida,South,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,2016,5,1,4 days,119.38100084616687,6,1,5,2016,2,1,0,3.7465821642422257,243.52406695869837,36,27,4
